date,state,total_cases,total_deaths,total_tests,daily_positive_7day_ma,daily_deaths_7day_ma,daily_tests_7day_ma,positivity_rate_orig_7day_ma,positivity_rate_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,rt_mean,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-09-27,CT,56587,4501,1519151,151.429,1.28571,13857.6,0.0109275,0.0109275,2.56404,1.70936,3.84605,1.1627,745.46,496.974,1118.19,8775.6,5850.4,13163.4,0.0024614,0.00164093,0.0036921,387505,258337,581258,0.108688,0.0724589,0.163033
2020-09-28,CT,57147,4503,1571206,160.429,1.14286,14777.1,0.0108565,0.0108565,2.56019,1.70679,3.84028,1.18464,763.708,509.139,1145.56,9130.52,6087.02,13695.8,0.00256095,0.0017073,0.00384143,388269,258846,582403,0.108903,0.0726017,0.163354
2020-09-29,CT,57329,4505,1581592,167,1.28571,14538.3,0.0114869,0.0114869,2.57416,1.71611,3.86124,1.20687,813.959,542.639,1220.94,9525.34,6350.23,14288,0.00267169,0.00178113,0.00400753,389083,259389,583624,0.109131,0.0727539,0.163696
2020-09-30,CT,57550,4508,1593993,176.429,1.57143,14870.7,0.0118642,0.0118642,2.58144,1.72096,3.87216,1.23023,864.168,576.112,1296.25,9940.03,6626.69,14910.1,0.002788,0.00185867,0.00418201,389947,259965,584921,0.109373,0.0729155,0.16406
2020-10-01,CT,57742,4511,1604380,181.429,1.71429,14129.6,0.0128403,0.0128403,2.60274,1.73516,3.90411,1.24205,914.336,609.557,1371.5,10374.6,6916.39,15561.9,0.00290989,0.00193993,0.00436483,390861,260574,586292,0.10963,0.0730865,0.164445
2020-10-02,CT,58297,4513,1676410,244.286,1.71429,22465.6,0.0108738,0.0108738,2.46111,1.64074,3.69166,1.2517,942.336,628.224,1413.5,10806.8,7204.56,16210.3,0.00303113,0.00202075,0.00454669,391804,261203,587706,0.109894,0.0732627,0.164841
2020-10-03,CT,58297,4513,1676410,244.286,1.71429,22465.6,0.0108738,0.0108738,2.45923,1.63949,3.68885,1.24765,964.74,643.16,1447.11,11219.4,7479.62,16829.2,0.00314685,0.0020979,0.00472028,392769,261846,589153,0.110165,0.0734431,0.165247
2020-10-04,CT,58297,4513,1676410,244.286,1.71429,22465.6,0.0108738,0.0108738,2.45737,1.63825,3.68605,1.23599,997.927,665.285,1496.89,11630.6,7753.73,17445.9,0.00326218,0.00217479,0.00489327,393766,262511,590650,0.110445,0.0736297,0.165667
2020-10-05,CT,59120,4517,1726721,281.857,2,22216.4,0.0126869,0.0126869,2.50211,1.66807,3.75317,1.22245,1059.44,706.295,1589.16,12077.1,8051.41,18115.7,0.00338742,0.00225828,0.00508113,394826,263217,592239,0.110742,0.0738278,0.166113
2020-10-06,CT,59241,4521,1744434,273.143,2.28571,23263.1,0.0117414,0.0117414,2.46092,1.64062,3.69138,1.21798,1090.56,727.038,1635.83,12523,8348.64,18784.4,0.00351247,0.00234165,0.0052687,395916,263944,593875,0.111048,0.0740317,0.166571
2020-10-07,CT,59364,4522,1752045,259.143,2,22578.9,0.0114772,0.0114772,2.46427,1.64284,3.6964,1.21392,1121.64,747.757,1682.45,12992.6,8661.72,19488.9,0.00364419,0.00242946,0.00546628,397038,264692,595557,0.111362,0.0742414,0.167043
2020-10-08,CT,59748,4527,1779258,286.571,2.28571,24982.6,0.0114709,0.0114709,2.42424,1.61616,3.63636,1.21932,1152.68,768.453,1729.02,13486,8990.64,20228.9,0.00378257,0.00252172,0.00567386,398191,265460,597286,0.111685,0.074457,0.167528
2020-10-09,CT,60038,4530,1796539,248.714,2.42857,17161.3,0.0144928,0.0144928,2.62269,1.74846,3.93403,1.23283,1230.26,820.173,1845.39,14049.6,9366.43,21074.5,0.00394068,0.00262712,0.00591101,399421,266281,599132,0.112031,0.074687,0.168046
2020-10-10,CT,60038,4530,1796539,248.714,2.42857,17161.3,0.0144928,0.0144928,2.62055,1.74703,3.93082,1.25948,1308.22,872.149,1962.34,14678.4,9785.62,22017.7,0.00411704,0.00274469,0.00617556,400729,267153,601094,0.112397,0.0749316,0.168596
2020-10-11,CT,60038,4530,1796539,248.714,2.42857,17161.3,0.0144928,0.0144928,2.61842,1.74561,3.92763,1.28665,1378.29,918.863,2067.44,15347.7,10231.8,23021.6,0.00430477,0.00286984,0.00645715,402108,268072,603161,0.112784,0.0751894,0.169176
2020-10-12,CT,61377,4532,1896944,322.429,2.14286,24317.6,0.0132591,0.0132591,2.46627,1.64418,3.6994,1.31326,1481.18,987.451,2221.76,16083.4,10722.3,24125.2,0.00451112,0.00300741,0.00676668,403589,269059,605383,0.113199,0.0754663,0.169799
2020-10-13,CT,61697,4533,1910348,350.857,1.71429,23702,0.0148028,0.0148028,2.50588,1.67059,3.75882,1.33573,1589.82,1059.88,2384.73,16909.6,11273,25364.3,0.00474283,0.00316189,0.00711425,405179,270119,607768,0.113645,0.0757636,0.170468
2020-10-14,CT,61861,4537,1918724,356.714,2.14286,23811.3,0.0149809,0.0149809,2.50564,1.67043,3.75846,1.35134,1698.35,1132.23,2547.52,17793.9,11862.6,26690.9,0.00499089,0.00332726,0.00748633,406877,271251,610315,0.114122,0.0760812,0.171183
2020-10-15,CT,62028,4540,1934569,325.714,1.85714,22187.3,0.0146802,0.0146802,2.52508,1.68339,3.78762,1.36089,1806.76,1204.51,2710.14,18736.5,12491,28104.8,0.00525527,0.00350351,0.0078829,408684,272456,613025,0.114629,0.076419,0.171943
2020-10-16,CT,62830,4542,1967633,398.857,1.71429,24442,0.0163185,0.0163185,2.51732,1.67822,3.77599,1.35657,1915.99,1277.33,2873.98,19738.2,13158.8,29607.3,0.00553621,0.00369081,0.00830432,410600,273733,615899,0.115166,0.0767773,0.172749
2020-10-17,CT,62830,4542,1967633,398.857,1.71429,24442,0.0163185,0.0163185,2.51526,1.67684,3.7729,1.34022,1990.84,1327.23,2986.26,20786.7,13857.8,31180,0.0058303,0.00388687,0.00874545,412590,275060,618886,0.115724,0.0771496,0.173587
2020-10-18,CT,62830,4542,1967633,398.857,1.71429,24442,0.0163185,0.0163185,2.51322,1.67548,3.76983,1.32039,2115.52,1410.35,3173.28,21937.5,14625,32906.2,0.00615308,0.00410205,0.00922961,414706,276471,622059,0.116318,0.0775451,0.174477
2020-10-19,CT,64021,4554,2039597,377.714,3.14286,20379,0.0185345,0.0185345,2.6242,1.74947,3.9363,1.30051,2191.42,1460.95,3287.13,23131,15420.6,34696.5,0.00648783,0.00432522,0.00973174,416897,277932,625346,0.116932,0.0779549,0.175399
2020-10-20,CT,64455,4559,2054262,394,3.71429,20559.1,0.0191642,0.0191642,2.62953,1.75302,3.94429,1.27459,2285.21,1523.47,3427.82,24356.7,16237.8,36535.1,0.00683164,0.00455442,0.0102475,419183,279455,628774,0.117573,0.0783822,0.17636
2020-10-21,CT,64871,4567,2070126,430,4.28571,21628.9,0.0198808,0.0198808,2.61885,1.7459,3.92828,1.26184,2378.91,1585.94,3568.37,25645.1,17096.7,38467.6,0.007193,0.00479533,0.0107895,421562,281041,632342,0.118241,0.078827,0.177361
2020-10-22,CT,65373,4569,2092263,477.857,4.14286,22527.7,0.021212,0.021212,2.62224,1.74816,3.93337,1.25309,2472.52,1648.35,3708.78,26996,17997.3,40494,0.00757189,0.00504793,0.0113578,424034,282689,636051,0.118934,0.0792894,0.178401
2020-10-23,CT,66052,4577,2115744,460.286,5,21158.7,0.021754,0.021754,2.65456,1.76971,3.98184,1.25124,2556.94,1704.63,3835.41,28400.2,18933.5,42600.4,0.00796577,0.00531051,0.0119486,426591,284394,639886,0.119651,0.0797675,0.179477
2020-10-24,CT,66052,4577,2115744,460.286,5,21158.7,0.021754,0.021754,2.65224,1.76816,3.97835,1.25869,2750,1833.34,4125.01,29920,19946.7,44880,0.00839203,0.00559468,0.012588,429341,286227,644011,0.120423,0.0802817,0.180634
2020-10-25,CT,66052,4577,2115744,460.286,5,21158.7,0.021754,0.021754,2.64993,1.76662,3.97489,1.27539,2900.76,1933.84,4351.14,31512.5,21008.3,47268.8,0.00883871,0.00589247,0.0132581,432242,288161,648363,0.121236,0.0808241,0.181854
2020-10-26,CT,68099,4589,2207937,582.571,5,24048.6,0.0242248,0.0242248,2.6336,1.75573,3.95039,1.2897,3038.74,2025.82,4558.1,33173,22115.3,49759.4,0.00930443,0.00620295,0.0139566,435280,290187,652921,0.122088,0.0813923,0.183133
2020-10-27,CT,68637,4595,2221034,597.429,5.14286,23824.6,0.0250762,0.0250762,2.64764,1.76509,3.97146,1.3121,3256.32,2170.88,4884.47,34948.1,23298.7,52422.2,0.00980232,0.00653488,0.0147035,438537,292358,657805,0.123002,0.0820012,0.184503
2020-10-28,CT,69127,4604,2235373,608,5.28571,23606.7,0.0257554,0.0257554,2.65889,1.7726,3.98834,1.32795,3473.64,2315.76,5210.46,36831.9,24554.6,55247.9,0.0103307,0.00688714,0.0154961,442010,294674,663016,0.123976,0.0826507,0.185964
2020-10-29,CT,70446,4609,2257892,724.714,5.71429,23661.3,0.0306287,0.0306287,2.72277,1.81518,4.08415,1.33741,3690.72,2460.48,5536.07,38824.3,25882.9,58236.4,0.0108895,0.00725969,0.0163343,445701,297134,668552,0.125011,0.0833409,0.187517
2020-10-30,CT,71207,4616,2288584,736.429,5.57143,24691.4,0.0298253,0.0298253,2.69185,1.79457,4.03777,1.34514,3960.87,2640.58,5941.31,40978.4,27318.9,61467.6,0.0114937,0.00766248,0.0172406,449662,299775,674493,0.126122,0.0840815,0.189183
2020-10-31,CT,71207,4616,2288584,736.429,5.57143,24691.4,0.0298253,0.0298253,2.68931,1.79288,4.03397,1.3416,4150.58,2767.06,6225.87,43213,28808.7,64819.5,0.0121205,0.00808032,0.0181807,453813,302542,680719,0.127286,0.0848576,0.19093
2020-11-01,CT,71207,4616,2288584,736.429,5.57143,24691.4,0.0298253,0.0298253,2.68679,1.79119,4.03019,1.32473,4349.1,2899.4,6523.65,45571.2,30380.8,68356.9,0.0127819,0.00852129,0.0191729,458162,305441,687243,0.128506,0.0856708,0.192759
2020-11-02,CT,73858,4627,2367994,822.714,5.42857,22865.3,0.0359809,0.0359809,2.79422,1.86281,4.19133,1.30706,4625.07,3083.38,6937.61,48080.8,32053.9,72121.2,0.0134858,0.00899054,0.0202287,462787,308525,694180,0.129804,0.0865357,0.194705
2020-11-03,CT,73858,4627,2367994,745.857,4.57143,20994.3,0.0355267,0.0355267,2.82324,1.88216,4.23486,1.28047,4769.19,3179.46,7153.78,50658.6,33772.4,75987.9,0.0142088,0.00947256,0.0213132,467556,311704,701334,0.131141,0.0874275,0.196712
2020-11-04,CT,75373,4645,2401877,892.286,5.85714,23786.3,0.0375126,0.0375126,2.78989,1.85993,4.18484,1.24418,4913.14,3275.43,7369.71,53286.5,35524.3,79929.7,0.0149459,0.00996395,0.0224189,472469,314979,708704,0.132519,0.0883462,0.198779
2020-11-05,CT,77060,4656,2459921,944.857,6.71429,28861.3,0.0327379,0.0327379,2.65066,1.76711,3.97599,1.20692,5056.93,3371.29,7585.4,55964.5,37309.7,83946.8,0.0156971,0.0104647,0.0235456,477526,318351,716289,0.133938,0.0892917,0.200906
2020-11-06,CT,78125,4671,2489604,988.286,7.85714,28717.1,0.0344145,0.0344145,2.67019,1.78012,4.00528,1.15975,5129,3419.33,7693.5,58621,39080.7,87931.5,0.0164422,0.0109614,0.0246632,482655,321770,723983,0.135376,0.0902508,0.203064
2020-11-07,CT,78125,4671,2489604,988.286,7.85714,28717.1,0.0344145,0.0344145,2.66764,1.77843,4.00146,1.1107,5142.6,3428.4,7713.9,61206.7,40804.4,91810,0.0171674,0.0114449,0.0257511,487798,325198,731696,0.136819,0.0912124,0.205228
2020-11-08,CT,78125,4671,2489604,988.286,7.85714,28717.1,0.0344145,0.0344145,2.66511,1.77674,3.99766,1.06377,5125.69,3417.13,7688.54,63582.3,42388.2,95373.5,0.0178337,0.0118891,0.0267506,492923,328616,739385,0.138256,0.0921709,0.207384
2020-11-09,CT,81463,4698,2579578,1086.43,10.1429,30226.3,0.0359432,0.0359432,2.65992,1.77328,3.98988,1.01629,4919.45,3279.64,7379.18,65601,43734,98401.6,0.0183999,0.0122666,0.0275999,497843,331895,746764,0.139636,0.0930907,0.209454
2020-11-10,CT,82987,4707,2602262,1304.14,11.4286,33466.9,0.0389682,0.0389682,2.6509,1.76727,3.97636,0.969975,4798.22,3198.81,7197.33,67360.5,44907,101041,0.0188934,0.0125956,0.0283402,502641,335094,753962,0.140982,0.0939879,0.211473
2020-11-11,CT,84741,4716,2639205,1338.29,10.1429,33904,0.0394728,0.0394728,2.64867,1.76578,3.973,0.936492,4677.17,3118.11,7015.75,68781.4,45854.3,103172,0.019292,0.0128613,0.0289379,507318,338212,760977,0.142294,0.0948625,0.213441
2020-11-12,CT,85899,4726,2663481,1262.71,10,29080,0.0434221,0.0434221,2.74831,1.8322,4.12246,0.909007,4556.3,3037.53,6834.45,69864,46576,104796,0.0195956,0.0130638,0.0293934,511874,341250,767812,0.143572,0.0957145,0.215358
2020-11-13,CT,88645,4737,2706667,1502.86,9.42857,31009,0.0484652,0.0484652,2.76937,1.84625,4.15406,0.89696,4383.26,2922.17,6574.89,70556.6,47037.7,105835,0.0197899,0.0131932,0.0296848,516258,344172,774387,0.144801,0.0965341,0.217202
2020-11-14,CT,88645,4737,2706667,1502.86,9.42857,31009,0.0484652,0.0484652,2.76651,1.84434,4.14977,0.895619,4316.9,2877.93,6475.35,70912.6,47275.1,106369,0.0198897,0.0132598,0.0298346,520575,347050,780862,0.146012,0.0973413,0.219018
2020-11-15,CT,88645,4737,2706667,1502.86,9.42857,31009,0.0484652,0.0484652,2.76367,1.84244,4.1455,0.892905,4233.73,2822.48,6350.59,70995.8,47330.5,106494,0.0199131,0.0132754,0.0298696,524808,349872,787213,0.147199,0.098133,0.220799
2020-11-16,CT,93284,4759,2793152,1688.71,8.71429,30510.6,0.0553485,0.0553485,2.83109,1.88739,4.24663,0.894287,4288.78,2859.18,6433.16,70935.4,47290.3,106403,0.0198961,0.0132641,0.0298442,529097,352731,793646,0.148402,0.0989349,0.222604
2020-11-17,CT,94986,4771,2826458,1714.14,9.14286,32028,0.0535201,0.0535201,2.79157,1.86104,4.18735,0.90407,4280.43,2853.62,6420.64,70590.8,47060.5,105886,0.0197995,0.0131996,0.0296992,533378,355585,800066,0.149603,0.0997353,0.224404
2020-11-18,CT,97028,4784,2860684,1755.29,9.71429,31639.9,0.055477,0.055477,2.8111,1.87406,4.21664,,,,,,,,,,,,,,,,
2020-11-19,CT,99381,4805,2897280,1926,11.2857,33399.9,0.0576649,0.0576649,2.80485,1.8699,4.20727,,,,,,,,,,,,,,,,
2020-11-20,CT,101469,4828,2929060,1832,13,31770.4,0.0576637,0.0576637,2.82249,1.88166,4.23374,,,,,,,,,,,,,,,,
2020-11-21,CT,101469,4828,2929060,1832,13,31770.4,0.0576637,0.0576637,2.81951,1.87967,4.22927,,,,,,,,,,,,,,,,
2020-11-22,CT,101469,4828,2929060,1832,13,31770.4,0.0576637,0.0576637,2.81655,1.8777,4.22482,,,,,,,,,,,,,,,,
2020-11-23,CT,106740,4871,3038489,1922.29,16,35048.1,0.054847,0.054847,2.74953,1.83302,4.1243,,,,,,,,,,,,,,,,
2020-11-24,CT,107280,4881,3051730,1756.29,15.7143,32181.7,0.054574,0.054574,2.77878,1.85252,4.16816,,,,,,,,,,,,,,,,
2020-11-25,CT,109152,4926,3083113,1732,20.2857,31775.6,0.0545073,0.0545073,2.78056,1.85371,4.17084,,,,,,,,,,,,,,,,
2020-11-26,CT,109152,4926,3083113,1395.86,17.2857,26547.6,0.0525795,0.0525795,2.83588,1.89059,4.25382,,,,,,,,,,,,,,,,
2020-11-27,CT,112581,4961,3154617,1587.43,19,32222.4,0.0492647,0.0492647,2.72275,1.81517,4.08412,,,,,,,,,,,,,,,,
2020-11-28,CT,112581,4961,3154617,1587.43,19,32222.4,0.0492647,0.0492647,2.72011,1.81341,4.08017,,,,,,,,,,,,,,,,
2020-11-29,CT,112581,4961,3154617,1587.43,19,32222.4,0.0492647,0.0492647,2.71749,1.81166,4.07624,,,,,,,,,,,,,,,,
2020-11-30,CT,117295,5020,3261454,1507.86,21.2857,31852.1,0.0473393,0.0473393,2.70193,1.80129,4.05289,,,,,,,,,,,,,,,,
2020-12-01,CT,118754,5040,3286210,1639.14,22.7143,33497.1,0.0489338,0.0489338,2.69396,1.79597,4.04093,,,,,,,,,,,,,,,,
2020-02-20,DC,0,0,0,,,,,,,,,,2.5,1.66667,3.75,2.5,1.66667,3.75,3.54234e-06,2.36156e-06,5.3135e-06,2.5,1.66667,3.75,3.54234e-06,2.36156e-06,5.3135e-06
2020-02-21,DC,0,0,0,,,,,,,,,,2.46429,1.64286,3.69643,4.96429,3.30952,7.44643,7.03407e-06,4.68938e-06,1.05511e-05,4.96429,3.30952,7.44643,7.03407e-06,4.68938e-06,1.05511e-05
2020-02-22,DC,0,0,0,,,,,,,,,,5.57143,3.71429,8.35714,10.5357,7.02381,15.8036,1.49284e-05,9.95228e-06,2.23926e-05,10.5357,7.02381,15.8036,1.49284e-05,9.95228e-06,2.23926e-05
2020-02-23,DC,0,0,0,,,,,,,,,,7.03571,4.69048,10.5536,17.5714,11.7143,26.3571,2.48976e-05,1.65984e-05,3.73463e-05,17.5714,11.7143,26.3571,2.48976e-05,1.65984e-05,3.73463e-05
2020-02-24,DC,0,0,0,,,,,,,,,,10.0571,6.70476,15.0857,27.6286,18.419,41.4429,3.91479e-05,2.60986e-05,5.87218e-05,27.6286,18.419,41.4429,3.91479e-05,2.60986e-05,5.87218e-05
2020-02-25,DC,0,0,0,,,,,,,,,,11.9524,7.96825,17.9286,39.581,26.3873,59.3714,5.60836e-05,3.73891e-05,8.41254e-05,39.581,26.3873,59.3714,5.60836e-05,3.73891e-05,8.41254e-05
2020-02-26,DC,0,0,0,,,,,,,,,,13.2041,8.80272,19.8061,52.785,35.19,79.1776,7.47929e-05,4.9862e-05,0.000112189,52.785,35.19,79.1776,7.47929e-05,4.9862e-05,0.000112189
2020-02-27,DC,0,0,0,,,,,,,,,,17.1327,11.4218,25.699,69.9177,46.6118,104.877,9.90688e-05,6.60458e-05,0.000148603,69.9177,46.6118,104.877,9.90688e-05,6.60458e-05,0.000148603
2020-02-28,DC,0,0,0,,,,,,,,,,21.1939,14.1293,31.7908,91.1116,60.741,136.667,0.000129099,8.60661e-05,0.000193649,91.1116,60.741,136.667,0.000129099,8.60661e-05,0.000193649
2020-02-29,DC,0,0,0,,,,,,,,,,24.0204,16.0136,36.0306,115.132,76.7546,172.698,0.000163134,0.000108756,0.000244702,115.132,76.7546,172.698,0.000163134,0.000108756,0.000244702
2020-03-01,DC,0,0,0,,,,,,,,,,29.0204,19.3469,43.5306,144.152,96.1016,216.229,0.000204254,0.00013617,0.000306382,144.152,96.1016,216.229,0.000204254,0.00013617,0.000306382
2020-03-02,DC,0,0,0,,,,,,,,,,32.9592,21.9728,49.4388,177.112,118.074,265.667,0.000250955,0.000167304,0.000376433,177.112,118.074,265.667,0.000250955,0.000167304,0.000376433
2020-03-03,DC,0,0,0,,,,,,,,,,44.2143,29.4762,66.3214,221.326,147.551,331.989,0.000313604,0.000209069,0.000470406,221.326,147.551,331.989,0.000313604,0.000209069,0.000470406
2020-03-04,DC,0,0,0,,,,,,,,,,56.2959,37.5306,84.4439,277.622,185.081,416.433,0.000393372,0.000262248,0.000590058,277.622,185.081,416.433,0.000393372,0.000262248,0.000590058
2020-03-05,DC,0,0,0,,,,,,,,,,69.5816,46.3878,104.372,347.203,231.469,520.805,0.000491964,0.000327976,0.000737947,347.203,231.469,520.805,0.000491964,0.000327976,0.000737947
2020-03-06,DC,0,0,0,,,,,,,,,,85.3776,56.9184,128.066,430.081,286.721,645.121,0.000609396,0.000406264,0.000914095,432.581,288.387,648.871,0.000612939,0.000408626,0.000919408
2020-03-07,DC,0,0,0,,,,,,,,,,103.163,68.7755,154.745,530.78,353.853,796.17,0.00075208,0.000501387,0.00112812,535.744,357.163,803.616,0.000759114,0.000506076,0.00113867
2020-03-08,DC,1,0,11,0.142857,,1.57143,0.0909091,0.0909091,17.5,11.6667,26.25,2.7259,124.449,82.966,186.673,649.657,433.105,974.486,0.000920522,0.000613681,0.00138078,660.193,440.129,990.29,0.00093545,0.000623634,0.00140318
2020-03-09,DC,1,0,15,0.142857,,2.14286,0.0666667,0.0666667,17,11.3333,25.5,2.60209,150.653,100.435,225.98,793.275,528.85,1189.91,0.00112402,0.000749346,0.00168603,810.846,540.564,1216.27,0.00114892,0.000765944,0.00172337
2020-03-10,DC,5,0,22,0.714286,,3.14286,0.227273,0.227273,16.5,11,24.75,2.45286,168.337,112.224,252.505,951.554,634.37,1427.33,0.00134829,0.00089886,0.00202244,979.183,652.789,1468.77,0.00138744,0.000924959,0.00208116
2020-03-11,DC,5,0,25,0.714286,,3.57143,0.2,0.2,16,10.6667,24,2.26307,188.041,125.361,282.061,1127.64,751.762,1691.46,0.0015978,0.0010652,0.00239669,1167.22,778.149,1750.84,0.00165388,0.00110259,0.00248082
2020-03-12,DC,10,0,30,1.42857,,4.28571,0.333333,0.333333,15.5,10.3333,23.25,2.12641,209.432,139.621,314.148,1323.87,882.58,1985.81,0.00187584,0.00125056,0.00281376,1376.66,917.77,2064.98,0.00195063,0.00130042,0.00292595
2020-03-13,DC,10,0,30,1.42857,,4.28571,0.333333,0.333333,15,10,22.5,2.00507,236.125,157.416,354.187,1542.86,1028.58,2314.29,0.00218614,0.00145742,0.0032792,1612.78,1075.19,2419.17,0.0022852,0.00152347,0.00342781
2020-03-14,DC,10,0,59,1.42857,,8.42857,0.169492,0.169492,14.5,9.66667,21.75,1.92394,271.408,180.939,407.112,1793.08,1195.38,2689.62,0.00254067,0.00169378,0.00381101,1884.19,1256.13,2826.28,0.00266977,0.00177985,0.00400466
2020-03-15,DC,16,0,95,2.14286,,12,0.178571,0.178571,14,9.33333,21,1.88001,312.771,208.514,469.157,2081.83,1387.89,3122.74,0.00294981,0.00196654,0.00442472,2196.96,1464.64,3295.44,0.00311295,0.0020753,0.00466942
2020-03-16,DC,17,0,113,2.28571,,14,0.163265,0.163265,13.5,9,20.25,1.86055,343.507,229.005,515.261,2396.31,1597.54,3594.47,0.00339542,0.00226361,0.00509313,2540.47,1693.64,3810.7,0.00359968,0.00239978,0.00539951
2020-03-17,DC,22,0,126,2.42857,,14.8571,0.163462,0.163462,13,8.66667,19.5,1.85316,387.723,258.482,581.584,2751.08,1834.05,4126.62,0.0038981,0.00259873,0.00584715,2928.19,1952.13,4392.28,0.00414905,0.00276603,0.00622358
2020-03-18,DC,31,0,169,3.71429,,20.5714,0.180556,0.180556,12.5,8.33333,18.75,1.86051,447.457,298.304,671.185,3154.32,2102.88,4731.48,0.00446946,0.00297964,0.0067042,3375.65,2250.43,5063.47,0.00478307,0.00318871,0.0071746
2020-03-19,DC,39,0,192,4.14286,,23.1429,0.179012,0.179012,12,8,18,1.85679,513.999,342.666,770.999,3612.02,2408.02,5418.04,0.005118,0.003412,0.007677,3889.65,2593.1,5834.47,0.00551137,0.00367425,0.00826706
2020-03-20,DC,71,1,572,8.71429,,77.4286,0.112546,0.112546,11.5,7.66667,17.25,1.85227,577.27,384.846,865.904,4119.71,2746.47,6179.57,0.00583736,0.00389157,0.00875604,4466.92,2977.94,6700.37,0.00632933,0.00421955,0.00949399
2020-03-21,DC,77,1,583,9.57143,,74.8571,0.127863,0.127863,11,7.33333,16.5,1.83492,636.512,424.341,954.768,4670.85,3113.9,7006.27,0.00661828,0.00441219,0.00992742,5103.43,3402.28,7655.14,0.00723122,0.00482081,0.0108468
2020-03-22,DC,98,1,1055,11.7143,,137.143,0.0854167,0.0854167,10.5,7,15.75,1.79973,710.313,473.542,1065.47,5278,3518.66,7916.99,0.00747857,0.00498572,0.0112179,5813.74,3875.83,8720.61,0.00823769,0.00549179,0.0123565
2020-03-23,DC,116,2,1229,14.1429,,159.429,0.0887097,0.0887097,10,6.66667,15,1.75344,803.234,535.489,1204.85,5956.78,3971.19,8935.17,0.00844037,0.00562691,0.0126606,6616.97,4411.32,9925.46,0.00937582,0.00625055,0.0140637
2020-03-24,DC,137,2,1332,16.4286,,172.286,0.0953566,0.0953566,9.5,6.33333,14.25,1.69924,889.125,592.75,1333.69,6695.25,4463.5,10042.9,0.00948673,0.00632449,0.0142301,7506.1,5004.07,11259.1,0.0106356,0.00709043,0.0159535
2020-03-25,DC,183,2,1606,21.7143,,205.286,0.105776,0.105776,9,6,13.5,1.62551,951.743,634.496,1427.62,7478.66,4985.77,11218,0.0105968,0.00706451,0.0158952,8457.84,5638.56,12686.8,0.0119842,0.00798947,0.0179763
2020-03-26,DC,231,3,1857,27.4286,0.428571,237.857,0.115315,0.115315,8.5,5.66667,12.75,1.53422,999.191,666.127,1498.79,8289.81,5526.54,12434.7,0.0117461,0.00783074,0.0176192,9457.03,6304.69,14185.6,0.0134,0.00893333,0.0201
2020-03-27,DC,267,3,2164,28,0.285714,227.429,0.123116,0.123116,8,5.33333,12,1.43487,1041.52,694.347,1562.28,9121.9,6081.27,13682.8,0.0129251,0.00861675,0.0193877,10498.6,6999.04,15747.8,0.0148758,0.00991717,0.0223136
2020-03-28,DC,304,4,2515,32.4286,0.428571,276,0.117495,0.117495,7.5,5,11.25,1.33444,1073.8,715.864,1610.69,9959.57,6639.71,14939.4,0.0141121,0.00940804,0.0211681,11572.3,7714.9,17358.5,0.0163973,0.0109315,0.0245959
